day,cashback
2022-03-03 00:00:00,11115.35972972973
2022-03-04 00:00:00,8077.6460526315805
2022-03-05 00:00:00,10381.108823529412
2022-03-06 00:00:00,9409.429375
2022-03-07 00:00:00,8697.656774193549
2022-03-08 00:00:00,7551.320588235295
2022-03-09 00:00:00,9291.589259259259
2022-03-10 00:00:00,8266.696666666665
2022-03-11 00:00:00,11092.767777777777
2022-03-12 00:00:00,11249.753448275864
2022-03-13 00:00:00,17615.27923076923
2022-03-14 00:00:00,12732.898846153848
2022-03-15 00:00:00,5203.238800000001
2022-03-16 00:00:00,4205.458148148148
2022-03-17 00:00:00,3818.016296296296
2022-03-18 00:00:00,3749.549705882352
2022-03-19 00:00:00,3146.8663333333334
2022-03-20 00:00:00,3184.2328125000004
2022-03-21 00:00:00,2307.8003030303025
2022-03-22 00:00:00,2411.1478125000003
2022-03-23 00:00:00,1956.6806250000002
2022-03-24 00:00:00,1599.994
2022-03-25 00:00:00,3728.582
2022-03-26 00:00:00,3131.7954545454545
2022-03-27 00:00:00,2473.38935483871
2022-03-28 00:00:00,1819.891875
2022-03-29 00:00:00,3353.18294117647
2022-03-30 00:00:00,3904.3136363636368
2022-03-31 00:00:00,3985.2160000000003
2022-04-01 00:00:00,3553.7414285714285
2022-04-02 00:00:00,4296.615384615385
2022-04-03 00:00:00,3469.367333333334
2022-04-04 00:00:00,2651.7564285714284
2022-04-05 00:00:00,3094.9386666666674
2022-04-06 00:00:00,3665.7999999999993
2022-04-07 00:00:00,5783.368823529412
2022-04-08 00:00:00,1653.7009523809525
2022-04-09 00:00:00,830.3257894736842
2022-04-10 00:00:00,764.3695833333335
2022-04-11 00:00:00,431.4433333333334
2022-04-12 00:00:00,432.68894736842105
2022-04-13 00:00:00,499.98900000000003
2022-04-14 00:00:00,518.7005
2022-04-15 00:00:00,863.481875
2022-04-16 00:00:00,875.7670588235295
2022-04-17 00:00:00,1013.45375
2022-04-18 00:00:00,589.955652173913
2022-04-19 00:00:00,835.0340909090909
2022-04-20 00:00:00,832.9979166666668
2022-04-21 00:00:00,1148.2905000000003
2022-04-22 00:00:00,708.0929166666668
2022-04-23 00:00:00,1220.6776190476191
2022-04-24 00:00:00,1616.3872727272726
2022-04-25 00:00:00,771.0578260869564
2022-04-26 00:00:00,667.4009523809524
2022-04-27 00:00:00,970.8145454545455
2022-04-28 00:00:00,889.4941666666667
2022-04-29 00:00:00,782.7884000000001
2022-04-30 00:00:00,1230.0291666666667
2022-05-01 00:00:00,2384.8819047619045
2022-05-02 00:00:00,1743.3869565217392
2022-05-03 00:00:00,1983.7353846153846
2022-05-04 00:00:00,1583.9208
2022-05-05 00:00:00,1745.275652173913
2022-05-06 00:00:00,2135.38875
2022-05-07 00:00:00,2007.4545833333334
2022-05-08 00:00:00,2095.3224999999998
2022-05-09 00:00:00,2233.2155
2022-05-10 00:00:00,1818.7204347826087
2022-05-11 00:00:00,1461.3056
2022-05-12 00:00:00,1795.2277272727276
2022-05-13 00:00:00,1585.497826086957
2022-05-14 00:00:00,1686.5215384615387
2022-05-15 00:00:00,2039.2079166666665
2022-05-16 00:00:00,1865.6847619047617
2022-05-17 00:00:00,2016.9172222222223
2022-05-18 00:00:00,2421.314782608695
2022-05-19 00:00:00,1650.2633333333333
2022-05-20 00:00:00,1743.2169999999999
2022-05-21 00:00:00,1743.6457894736843
2022-05-22 00:00:00,1893.8831578947368
2022-05-23 00:00:00,1643.7863157894735
2022-05-24 00:00:00,2179.8
2022-05-25 00:00:00,1744.9315789473687
2022-05-26 00:00:00,2270.4719999999998
2022-05-27 00:00:00,2428.9135294117646
2022-05-28 00:00:00,1922.915
2022-05-29 00:00:00,2755.760000000001
2022-05-30 00:00:00,2304.7970588235294
2022-05-31 00:00:00,2333.1280952380953
2022-06-01 00:00:00,824.0504999999999
2022-06-02 00:00:00,956.2175
2022-06-03 00:00:00,1200.5895238095238
2022-06-04 00:00:00,1272.366666666667
2022-06-05 00:00:00,1103.9234999999999
2022-06-06 00:00:00,1320.1783333333333
2022-06-07 00:00:00,1046.649090909091
2022-06-08 00:00:00,1245.4438888888892
2022-06-09 00:00:00,1466.9723529411765
2022-06-10 00:00:00,1530.7587500000002
2022-06-11 00:00:00,1730.2366666666667
2022-06-12 00:00:00,1595.2685714285715
2022-06-13 00:00:00,1233.2817647058823
2022-06-14 00:00:00,1069.587
2022-06-15 00:00:00,1595.7664705882355
2022-06-16 00:00:00,1284.8115789473686
2022-06-17 00:00:00,1769.8180000000002
2022-06-18 00:00:00,1927.498125
2022-06-19 00:00:00,1525.1487499999998
2022-06-20 00:00:00,1768.0663157894737
2022-06-21 00:00:00,2344.2044444444446
2022-06-22 00:00:00,1102.2160869565218
2022-06-23 00:00:00,1073.4150000000002
2022-06-24 00:00:00,2782.9913333333334
2022-06-25 00:00:00,1760.6814285714286
2022-06-26 00:00:00,1865.527727272727
2022-06-27 00:00:00,1231.3226086956522
2022-06-28 00:00:00,1510.5713043478263
2022-06-29 00:00:00,1410.266842105263
2022-06-30 00:00:00,1292.2096
2022-07-01 00:00:00,2794.0284
2022-07-02 00:00:00,3808.657
2022-07-03 00:00:00,3172.0983333333334
2022-07-04 00:00:00,2901.4577777777777
2022-07-05 00:00:00,4498.238148148148
2022-07-06 00:00:00,5940.964444444445
2022-07-07 00:00:00,4049.5938461538462
2022-07-08 00:00:00,7515.23
2022-07-09 00:00:00,4217.122608695652
2022-07-10 00:00:00,4967.19
2022-07-11 00:00:00,4831.694347826087
2022-07-12 00:00:00,7325.939444444443
2022-07-13 00:00:00,5824.196666666667
2022-07-14 00:00:00,6449.047083333334
2022-07-15 00:00:00,5153.13375
2022-07-16 00:00:00,4369.022380952381
2022-07-17 00:00:00,5420.205333333333
2022-07-18 00:00:00,3653.4849999999997
2022-07-19 00:00:00,3044.1240000000003
2022-07-20 00:00:00,5297.975
2022-07-21 00:00:00,4436.269545454546
2022-07-22 00:00:00,5974.511499999999
2022-07-23 00:00:00,5578.657142857143
2022-07-24 00:00:00,7677.330666666668
2022-07-25 00:00:00,7566.890588235294
2022-07-26 00:00:00,3309.496363636364
2022-07-27 00:00:00,5236.057500000001
2022-07-28 00:00:00,4742.284782608695
2022-07-29 00:00:00,8288.022941176472
2022-07-30 00:00:00,6646.728095238094
2022-07-31 00:00:00,7565.137499999999
2022-08-01 00:00:00,625.5513333333333
2022-08-02 00:00:00,1442.079285714286
2022-08-03 00:00:00,593.445
2022-08-04 00:00:00,944.6426666666669
2022-08-05 00:00:00,509.2982352941176
2022-08-06 00:00:00,657.4592857142856
2022-08-07 00:00:00,843.4614285714288
2022-08-08 00:00:00,424.7735714285714
2022-08-09 00:00:00,678.4415789473685
2022-08-10 00:00:00,1290.478
2022-08-11 00:00:00,2657.469230769231
2022-08-12 00:00:00,2441.826315789474
2022-08-13 00:00:00,1714.0057142857145
2022-08-14 00:00:00,1409.7469999999998
2022-08-15 00:00:00,2968.0223999999994
2022-08-16 00:00:00,4245.202608695652
2022-08-17 00:00:00,4812.7108333333335
2022-08-18 00:00:00,3803.426086956522
2022-08-19 00:00:00,2653.2395238095237
2022-08-20 00:00:00,2866.0425000000005
2022-08-21 00:00:00,3020.54
2022-08-22 00:00:00,2210.5415
2022-08-23 00:00:00,2398.538095238095
2022-08-24 00:00:00,3127.371875
2022-08-25 00:00:00,2221.845714285714
2022-08-26 00:00:00,2474.845714285714
2022-08-27 00:00:00,4358.268421052632
2022-08-28 00:00:00,2849.259523809524
2022-08-29 00:00:00,2568.555238095238
2022-08-30 00:00:00,3262.77695652174
2022-08-31 00:00:00,2528.6786956521737
2022-09-01 00:00:00,5117.921363636365
2022-09-02 00:00:00,3995.668333333333
2022-09-03 00:00:00,10197.324000000002
2022-09-04 00:00:00,5065.5154999999995
2022-09-05 00:00:00,8570.568333333335
2022-09-06 00:00:00,4434.07695652174
2022-09-07 00:00:00,5272.682692307693
2022-09-08 00:00:00,4719.185217391305
2022-09-09 00:00:00,5612.806666666666
2022-09-10 00:00:00,7003.0199999999995
2022-09-11 00:00:00,5234.00043478261
2022-09-12 00:00:00,4777.6684000000005
2022-09-13 00:00:00,3433.613181818182
2022-09-14 00:00:00,5198.145714285714
2022-09-15 00:00:00,4724.824230769231
2022-09-16 00:00:00,4286.435172413793
2022-09-17 00:00:00,5350.568518518518
2022-09-18 00:00:00,4661.793333333334
2022-09-19 00:00:00,3199.470000000001
2022-09-20 00:00:00,3749.516296296296
2022-09-21 00:00:00,3121.4472413793105
2022-09-22 00:00:00,3655.841999999999
2022-09-23 00:00:00,4351.012903225806
2022-09-24 00:00:00,6528.423548387097
2022-09-25 00:00:00,4338.193
2022-09-26 00:00:00,2630.7593548387104
2022-09-27 00:00:00,11589.2640625
2022-09-28 00:00:00,3080.9396551724144
2022-09-29 00:00:00,5576.306060606061
2022-09-30 00:00:00,6481.531212121211
2022-10-01 00:00:00,8345.226666666664
2022-10-02 00:00:00,9099.365000000002
2022-10-03 00:00:00,4447.844166666667
2022-10-04 00:00:00,5489.79
2022-10-05 00:00:00,6277.627575757577
2022-10-06 00:00:00,6535.321999999999
2022-10-07 00:00:00,6238.844545454545
2022-10-08 00:00:00,12025.0675
2022-10-09 00:00:00,9124.810303030303
2022-10-10 00:00:00,6549.067096774195
2022-10-11 00:00:00,5902.912777777778
2022-10-12 00:00:00,6851.312285714284
2022-10-13 00:00:00,6629.294285714287
2022-10-14 00:00:00,7417.829696969697
2022-10-15 00:00:00,12414.225833333336
2022-10-16 00:00:00,13334.718529411766
2022-10-17 00:00:00,4307.767931034482
2022-10-18 00:00:00,5457.502142857144
2022-10-19 00:00:00,4843.055517241381
2022-10-20 00:00:00,6082.739230769231
2022-10-21 00:00:00,6593.831923076923
2022-10-22 00:00:00,9424.302592592592
2022-10-23 00:00:00,10406.269615384614
2022-10-24 00:00:00,5699.558666666667
2022-10-25 00:00:00,6875.636538461539
2022-10-26 00:00:00,7277.442083333332
2022-10-27 00:00:00,6389.318148148149
2022-10-28 00:00:00,7514.393599999999
2022-10-29 00:00:00,10126.957407407408
2022-10-30 00:00:00,10806.246923076922
2022-10-31 00:00:00,7942.620740740741
2022-11-01 00:00:00,6634.590526315788
2022-11-02 00:00:00,5882.009999999999
2022-11-03 00:00:00,5953.254347826087
2022-11-04 00:00:00,7440.355454545454
2022-11-05 00:00:00,7974.669999999999
2022-11-06 00:00:00,6845.064545454545
2022-11-07 00:00:00,4295.01
2022-11-08 00:00:00,3925.4566666666665
2022-11-09 00:00:00,6396.318571428573
2022-11-10 00:00:00,5044.71
2022-11-11 00:00:00,5904.982727272726
2022-11-12 00:00:00,6037.756666666666
2022-11-13 00:00:00,4730.984782608697
2022-11-14 00:00:00,5596.677142857142
2022-11-15 00:00:00,4584.870000000001
2022-11-16 00:00:00,4488.93052631579
2022-11-17 00:00:00,4945.029047619047
2022-11-18 00:00:00,9084.333809523809
2022-11-19 00:00:00,25185.106086956523
2022-11-20 00:00:00,32359.100476190477
2022-11-21 00:00:00,36163.810999999994
2022-11-22 00:00:00,2593.2804761904763
2022-11-23 00:00:00,2838.218
2022-11-24 00:00:00,3427.9705555555556
2022-11-25 00:00:00,57205.042083333334
2022-11-26 00:00:00,65035.1644
2022-11-27 00:00:00,64211.072083333325
2022-11-28 00:00:00,2821.87
2022-11-29 00:00:00,2679.171428571429
2022-11-30 00:00:00,3005.8238095238094
2022-12-01 00:00:00,3058.776206896552
2022-12-02 00:00:00,3003.657586206897
2022-12-03 00:00:00,4488.698846153847
2022-12-04 00:00:00,3788.673
2022-12-05 00:00:00,3176.8109677419366
2022-12-06 00:00:00,2887.1051724137933
2022-12-07 00:00:00,2898.9851724137934
2022-12-08 00:00:00,3156.887407407407
2022-12-09 00:00:00,3852.6313333333337
2022-12-10 00:00:00,4987.058823529411
2022-12-11 00:00:00,4856.57
2022-12-12 00:00:00,3147.0158823529414
2022-12-13 00:00:00,3905.1440625
2022-12-14 00:00:00,8535.079318181819
2022-12-15 00:00:00,10047.13318181818
2022-12-16 00:00:00,10881.57590909091
2022-12-17 00:00:00,15375.887555555557
2022-12-18 00:00:00,13373.178372093023
2022-12-19 00:00:00,10006.14619047619
2022-12-20 00:00:00,11946.214186046513
2022-12-21 00:00:00,12943.666222222222
2022-12-22 00:00:00,13609.438863636362
2022-12-23 00:00:00,15563.780666666667
2022-12-24 00:00:00,23239.81340909091
2022-12-25 00:00:00,22586.047209302327
2022-12-26 00:00:00,9038.276
2022-12-27 00:00:00,10629.235454545455
2022-12-28 00:00:00,14642.377333333334
2022-12-29 00:00:00,15004.129999999997
2022-12-30 00:00:00,22857.13
2022-12-31 00:00:00,23866.30354838709
2023-01-01 00:00:00,8265.015499999998
2023-01-02 00:00:00,3522.3956521739133
2023-01-03 00:00:00,2854.861304347826
2023-01-04 00:00:00,2578.5234782608695
2023-01-05 00:00:00,2375.86375
2023-01-06 00:00:00,2561.006
2023-01-07 00:00:00,3142.6304761904767
2023-01-08 00:00:00,38499.37222222223
2023-01-09 00:00:00,2011.7760869565216
2023-01-10 00:00:00,2539.7036363636357
2023-01-11 00:00:00,2783.0432000000005
2023-01-12 00:00:00,2801.0436363636363
2023-01-13 00:00:00,4060.173333333333
2023-01-14 00:00:00,4358.231666666667
2023-01-15 00:00:00,3454.368571428571
2023-01-16 00:00:00,2767.890434782609
2023-01-17 00:00:00,2469.9812
2023-01-18 00:00:00,2620.6124
2023-01-19 00:00:00,3071.159523809524
2023-01-20 00:00:00,4366.541176470588
2023-01-21 00:00:00,3851.3539130434783
2023-01-22 00:00:00,2884.5251999999996
2023-01-23 00:00:00,5728.053333333333
2023-01-24 00:00:00,15056.396666666664
2023-01-25 00:00:00,12470.3872
2023-01-26 00:00:00,13152.977083333333
2023-01-27 00:00:00,14205.457692307691
2023-01-28 00:00:00,14734.24444444444
2023-01-29 00:00:00,14884.06869565217
2023-01-30 00:00:00,12055.856521739131
2023-01-31 00:00:00,12032.33076923077
