day,cashback
2022-09-01 00:00:00,1665.4337500000001
2022-09-02 00:00:00,1821.0355555555554
2022-09-03 00:00:00,1606.49375
2022-09-04 00:00:00,1704.0822222222223
2022-09-05 00:00:00,1769.98875
2022-09-06 00:00:00,1822.59375
2022-09-07 00:00:00,1544.9077777777777
2022-09-08 00:00:00,2154.9975
2022-09-09 00:00:00,1741.4470000000001
2022-09-10 00:00:00,1944.3740000000003
2022-09-11 00:00:00,1722.708
2022-09-12 00:00:00,1761.0266666666666
2022-09-13 00:00:00,1499.1760000000002
2022-09-14 00:00:00,1804.3522222222223
2022-09-15 00:00:00,1893.6899999999998
2022-09-16 00:00:00,1883.1890000000003
2022-09-17 00:00:00,1724.514
2022-09-18 00:00:00,2067.5122222222217
2022-09-19 00:00:00,2516.4828571428566
2022-09-20 00:00:00,1699.6691666666668
2022-09-21 00:00:00,1875.8391666666666
2022-09-22 00:00:00,1867.4050000000007
2022-09-23 00:00:00,2675.831818181818
2022-09-24 00:00:00,2858.4518181818185
2022-09-25 00:00:00,2080.6063636363638
2022-09-26 00:00:00,1867.6927272727276
2022-09-27 00:00:00,1901.566363636364
2022-09-28 00:00:00,1883.3854545454546
2022-09-29 00:00:00,2030.1745454545455
2022-09-30 00:00:00,2470.132727272727
2022-10-01 00:00:00,3301.5685714285714
2022-10-02 00:00:00,2778.847142857143
2022-10-03 00:00:00,3761.4799999999996
2022-10-04 00:00:00,2570.348571428571
2022-10-05 00:00:00,1681.82
2022-10-06 00:00:00,1805.8542857142857
2022-10-07 00:00:00,2838.632857142857
2022-10-08 00:00:00,2752.358571428572
2022-10-09 00:00:00,2025.3685714285714
2022-10-10 00:00:00,3860.223333333334
2022-10-11 00:00:00,3227.4533333333334
2022-10-12 00:00:00,3771.873333333333
2022-10-13 00:00:00,4058.2000000000003
2022-10-14 00:00:00,5649.883333333334
2022-10-15 00:00:00,6209.743333333333
2022-10-16 00:00:00,5004.323333333334
2022-10-17 00:00:00,3218.565
2022-10-18 00:00:00,2907.0299999999997
2022-10-19 00:00:00,2866.375
2022-10-20 00:00:00,3600.6800000000003
2022-11-01 00:00:00,3628.12
2022-11-02 00:00:00,3745.74
2022-11-03 00:00:00,3725.74
2022-11-04 00:00:00,3234.7
2022-11-05 00:00:00,3853.13
2022-11-06 00:00:00,3794.41
2022-11-07 00:00:00,3790.05
2022-11-08 00:00:00,4539.7
2022-11-09 00:00:00,4827.68
2022-11-10 00:00:00,4488.66
2022-11-11 00:00:00,2306.54
2022-11-12 00:00:00,2239.3333333333335
2022-11-13 00:00:00,1758.3166666666666
2022-11-14 00:00:00,1757.0966666666666
2022-11-15 00:00:00,2194.73
2022-11-16 00:00:00,2316.0299999999997
2022-11-17 00:00:00,20355.436
2022-11-18 00:00:00,31043.112
2022-11-19 00:00:00,43302.92399999999
2022-11-20 00:00:00,37159.758
2022-11-21 00:00:00,21855.166
2022-11-22 00:00:00,17165.94
2022-11-23 00:00:00,17455.708000000002
2022-11-24 00:00:00,19946.4
2022-11-25 00:00:00,2813.59
2022-11-26 00:00:00,2309.25
2022-11-27 00:00:00,2509.19
2022-11-28 00:00:00,6620.590000000001
2022-11-29 00:00:00,10196.3
2022-11-30 00:00:00,10543.682
2022-12-01 00:00:00,259.08250000000004
2022-12-02 00:00:00,848.2466666666666
2022-12-03 00:00:00,837.5575000000001
2022-12-04 00:00:00,255.985
2022-12-05 00:00:00,262.39
2022-12-06 00:00:00,221.04250000000002
2022-12-07 00:00:00,339.795
2022-12-08 00:00:00,2257.5775000000003
2022-12-09 00:00:00,6177.964000000001
2022-12-10 00:00:00,7946.1475
2022-12-11 00:00:00,4739.178000000001
2022-12-12 00:00:00,6320.39
2022-12-13 00:00:00,12693.08
2022-12-14 00:00:00,51.015
2022-12-15 00:00:00,29.92
2022-12-16 00:00:00,38.085
2022-12-17 00:00:00,140.055
2022-12-18 00:00:00,157.095
2022-12-19 00:00:00,57.185
2022-12-20 00:00:00,41.29333333333333
2022-12-21 00:00:00,51.01666666666667
2022-12-22 00:00:00,46.586666666666666
2022-12-23 00:00:00,120.7825
2022-12-24 00:00:00,141.89
2022-12-25 00:00:00,79.1825
2022-12-26 00:00:00,30.106666666666666
2022-12-27 00:00:00,59.815
2022-12-28 00:00:00,63.145
2022-12-29 00:00:00,94.3625
2022-12-30 00:00:00,83.17
2022-12-31 00:00:00,43.4625
2023-01-01 00:00:00,90.81666666666666
2023-01-02 00:00:00,262.3225
2023-01-03 00:00:00,41487.78833333333
2023-01-04 00:00:00,235.195
2023-01-05 00:00:00,265.08
2023-01-06 00:00:00,207.24
2023-01-07 00:00:00,190.66750000000002
2023-01-08 00:00:00,224.3275
2023-01-09 00:00:00,90.46000000000001
2023-01-10 00:00:00,75.88
2023-01-11 00:00:00,78.6275
2023-01-12 00:00:00,110.095
2023-01-13 00:00:00,124.86500000000001
2023-01-14 00:00:00,209.76250000000002
2023-01-15 00:00:00,266.71750000000003
2023-01-16 00:00:00,80.1275
2023-01-17 00:00:00,90.53750000000001
2023-01-18 00:00:00,64.5675
2023-01-19 00:00:00,129.375
2023-01-20 00:00:00,128.38333333333333
2023-01-21 00:00:00,547.075
2023-01-22 00:00:00,411.06
2023-01-23 00:00:00,129.405
2023-01-24 00:00:00,170.72
2023-01-25 00:00:00,107.76499999999999
2023-01-26 00:00:00,213.055
2023-01-27 00:00:00,197.675
2023-01-28 00:00:00,400.90999999999997
2023-01-29 00:00:00,351.51
2023-01-30 00:00:00,109.3
2023-01-31 00:00:00,86.58
